ID,Shot,MJD,Texp,RAcen,DEcen,RAsta,DEsta,RAend,DEend,Length,PA,Area,Nifu,gmag,gSB,SNR,NORAD,Name,COSPAR,Type,Owner,Launch,Constel,Class,Resid,dPA,Uniq,MJDx,TLEage,Range,Height,Rate,Incl,Perigee,Apogee,Period,ginst,FWHM,Dither,MJDopen,MJDclos,IDsrc
271,20220506020,59705.36868865741,427.5191345214844,217.11180114746094,50.792232513427734,217.06228637695312,50.74764633178711,217.23020935058594,50.89885330200195,665.07958984375,35.06807327270508,1245.0,3,16.72279167175293,24.460716247558594,15.128690719604492,20344,USA 40 R/B,1989-061D,ROCKET BODY,US,1989-08-08,Other,HEO,21.84155722603691,0.07254998595627171,1,59705.36889666043,3.706496817874722,8235.60881305242,7631.498951793091,101.55816164836466,57.0256,535.179049198684,8058.647911905122,182.94245978653495,10.355218606030217,1.5460798740386963,1,59705.36868865741,59705.373634255586,spacetrack
272,20220507017,59706.357635416665,367.7570495605469,212.0753173828125,48.37800216674805,212.06915283203125,48.462379455566406,212.0830078125,48.27265930175781,683.7960815429688,177.22372436523438,1651.75,4,16.380373001098633,24.425233840942383,12.991024017333984,20721,SL-14 R/B,1990-066B,ROCKET BODY,CIS,1990-07-30,Other,LEO,7.732337268419087,0.027567574175066056,1,59706.36354925306,-2.2543803200824186,1774.7995277314362,1516.9883745589905,795.1749775569225,73.6002,1482.7880717151866,1521.3553794715854,116.02889230612777,8.085367659530336,1.634512186050415,2,59706.36233976244,59706.36659323431,spacetrack
273,20220509019,59708.35494907408,367.1904602050781,269.2628479003906,64.44039916992188,269.2345275878906,64.46640014648438,269.2901611328125,64.41531372070312,203.18301391601562,154.83807373046875,861.75,2,17.560653686523438,24.899106979370117,7.683916091918945,29256,SL-24 DEB,2006-029C,DEBRIS,CIS,2006-07-12,Other,LEO,108.89398584064907,0.11578897525083676,1,59708.368036556014,0.46611465787282214,1537.7501055721987,1306.8565290081833,835.6135695395062,64.576,511.5944591516163,1752.5364206808208,107.953573297349,8.505383839988086,1.811492919921875,3,59708.3643745019,59708.36862071207,spacetrack
274,20220520009,59719.19123611111,367.30859375,169.14022827148438,53.432254791259766,169.04359436035156,53.520511627197266,169.2288055419922,53.35136032104492,727.0557861328125,146.8817596435547,1772.0,4,16.074222564697266,24.195383071899414,19.821866989135742,43437,SENTINEL 3B,2018-039A,PAYLOAD,ESA,2018-04-25,Other,LEO,63.432241077561,0.21698341102009522,1,59719.198413845595,-0.012127173249609768,949.4138223905744,800.0510577080368,1459.8798322359478,98.6296,802.02974547348,803.2892568289808,100.92958269387697,7.195879719105012,1.558470368385315,2,59719.19594538244,59719.20019421733,spacetrack
275,20220521013,59720.16668981482,367.2236328125,236.75933837890625,51.79798889160156,236.65785217285156,51.64830780029297,236.81431579589844,51.879066467285156,900.813232421875,22.747982025146484,2074.5,5,16.081363677978516,24.373645782470703,12.989727020263672,49060,KL-BETA B,2021-070B,PAYLOAD,GER,2021-08-04,Other,LEO,41.77103187961961,0.14611856554785163,1,59720.17233144185,-1.1604390042484738,1087.9088666058094,902.4008663133727,1294.992772094433,89.0043,901.2039262735871,911.8307771242453,103.12714053942483,7.504269547749271,1.5164014101028442,2,59720.1714004884,59720.1756513253,spacetrack
276,20220521019,59720.26637615741,367.3968811035156,196.72219848632812,53.12942886352539,196.5897216796875,53.001922607421875,196.8240509033203,53.22746658325195,956.8040771484375,31.93963050842285,2218.0,5,15.234963417053223,23.59986686706543,29.75977325439453,38995,MERIDIAN 6,2012-063A,PAYLOAD,CIS,2012-11-14,Other,HEO,17.38768070719061,0.054360797349243484,1,59720.27176738611,-8.481513422273565,37462.38008081255,36502.029367423536,8.076221923336716,65.2878,2584.3095818707825,37790.007059732416,718.1772660986417,12.243137293940269,1.639510989189148,2,59720.271090305185,59720.27533798048,spacetrack
277,20220524006,59723.24967592592,487.7168884277344,194.68234252929688,52.463802337646484,194.6133575439453,52.585540771484375,194.7504119873047,52.34368896484375,921.1122436523438,160.9506072998047,3747.5,7,16.11910057067871,25.05345344543457,8.754142761230469,48239,ONEWEB-0191,2021-031AF,PAYLOAD,UK,2021-04-25,OneWeb,LEO,20.599330676725458,0.052729464427585526,1,59723.25870686619,-0.03906945796916261,1407.15801370822,1202.8669919148797,991.006055421794,87.9038,1204.4095122702956,1207.1533732392836,109.54688663689618,8.474554536949935,2.0236966609954834,2,59723.25577862563,59723.261426773424,spacetrack
278,20220524008,59723.29255092593,428.1582336425781,209.2102508544922,52.51063919067383,209.1144256591797,52.454795837402344,209.3096923828125,52.56857681274414,592.3077392578125,46.24563980102539,1952.5,4,14.605171203613281,22.831647872924805,43.51058578491211,39165,BREEZE-M DEB (TANK),2013-022C,DEBRIS,CIS,2013-05-14,Other,HEO,263.2860619758219,0.00846916771883599,1,59723.30130042427,0.05422910233028233,3465.236441900658,3056.820694622923,407.56202515194605,49.4764,319.87286368810874,17608.309572892358,315.204423169109,7.217455164054466,1.801324725151062,2,59723.29797021061,59723.30292478428,spacetrack
279,20220526014,59725.24473726852,667.8497924804688,194.38792419433594,51.5583610534668,194.38180541992188,51.56482696533203,194.3944854736328,51.55144500732422,55.908180236816406,149.49185180664062,429.5,1,17.68086814880371,24.263277053833008,7.001795768737793,40060,DELTA 2 R/B,2014-035B,ROCKET BODY,US,2014-07-02,Other,HEO,20.581262131588574,0.08315719795331233,1,59725.244951272696,8.511347724648658,7147.177815031782,6613.882911244799,157.0819196532411,98.1688,2369.9735334884153,10144.799435817715,235.58600408678896,9.684251202135735,2.567161798477173,1,59725.24473726852,59725.25246179736,spacetrack
280,20220526014,59725.24473726852,667.8497924804688,194.6392059326172,51.600616455078125,194.52975463867188,51.486019134521484,194.7487335205078,51.71528244018555,959.668212890625,30.67859649658203,2773.75,6,15.186867713928223,23.794536590576172,28.53881072998047,38995,MERIDIAN 6,2012-063A,PAYLOAD,CIS,2012-11-14,Other,HEO,15.397269422055615,0.02248585860295904,1,59725.25084172302,-8.580713315634057,36957.99672145876,36052.01182778467,8.33692245211429,65.287,2576.986441324958,37797.65082899649,718.1837671167443,12.40331223043752,2.567161798477173,1,59725.24473726852,59725.25246179736,spacetrack
281,20220527017,59726.24718287037,367.8078918457031,195.7063751220703,52.08016586303711,195.66920471191406,52.150150299072266,195.755859375,51.98701477050781,617.7791748046875,161.9219512939453,2058.0,5,15.532516479492188,23.816129684448242,23.326993942260742,48210,ONEWEB-0176,2021-031A,PAYLOAD,UK,2021-04-25,OneWeb,LEO,24.96436392989949,0.055981580311652124,1,59726.248409226006,-5.333022711100057,1392.8738160028847,1203.0413270422814,1004.5875936531829,87.9069,1204.2822826245638,1207.3173733427238,109.54728498895152,7.222451012386447,1.8905754089355469,1,59726.24718287037,59726.251440670865,spacetrack
282,20220528020,59727.30982407407,548.0487670898438,219.2542266845703,50.78624725341797,219.14337158203125,50.75440979003906,219.3898162841797,50.825191497802734,616.0753173828125,65.56774139404297,2338.5,5,15.884329795837402,24.306673049926758,14.622295379638672,34712,BREEZE-M DEB (TANK),2009-016C,DEBRIS,CIS,2009-04-03,Other,HEO,74.45216686803633,0.009895536014298045,1,59727.315673783705,0.4792942578205839,8526.752171068252,7906.920077969865,106.5816516750932,46.0421,299.97149045642163,13838.151937301476,258.6469533766109,10.148757749076369,2.558631420135498,1,59727.30982407407,59727.316171289516,spacetrack
283,20220529015,59728.29573958334,487.4651184082031,214.0850067138672,52.89606857299805,214.07470703125,52.84701919555664,214.0965576171875,52.95103454589844,377.436767578125,7.221508979797363,1089.0,3,16.316375732421875,23.908946990966797,12.105077743530273,27000,DELTA 2 DEB (DPAF),2001-055D,DEBRIS,US,2001-12-07,Other,LEO,29.423673550650165,0.05783044820856986,1,59728.29977832045,-5.977604079816956,1547.9487386010048,1321.433840796215,917.2305778960618,66.0409,1312.9128758863899,1331.8314819235238,112.08273637503635,7.4140397536246745,1.6267660856246948,1,59728.29573958334,59728.301375245064,spacetrack
284,20220529017,59728.33508333333,427.7500305175781,272.20745849609375,65.44134521484375,272.09912109375,65.37786865234375,272.3299255371094,65.5130844116211,596.82373046875,35.354984283447266,1337.0,3,16.485349655151367,24.300678253173828,10.210795402526855,7291,COSMOS 651,1974-029A,PAYLOAD,CIS,1974-05-15,Cosmos,LEO,45.56402445768981,0.09195339064008579,1,59728.34703899102,-5.263549360097386,1125.4890908729033,946.6156728836295,1172.1763087684703,64.9711,886.1646776577436,950.525469088956,103.37840594740852,7.539486457596139,1.887192964553833,3,59728.34588854952,59728.35083820293,spacetrack
285,20220530018,59729.26721990741,487.9085693359375,205.35394287109375,50.76025390625,205.3101043701172,50.880104064941406,205.40118408203125,50.63117980957031,919.82421875,166.96798706054688,1815.75,5,16.231908798217773,24.379549026489258,13.853667259216309,40552,GONETS M 11 (M21),2015-020A,PAYLOAD,CIS,2015-03-31,Other,LEO,10.384151941957498,0.07653849654332134,1,59729.27839156798,-5.871602702129167,1733.5626278901816,1482.4514406743938,804.5661482503256,82.4882,1481.899371436578,1506.8552354384747,115.8589937215786,8.02693517356512,2.4716949462890625,2,59729.27332081561,59729.27897506586,spacetrack
286,20220531019,59730.28267939815,427.400146484375,212.01499938964844,53.68113327026367,211.85955810546875,53.709774017333984,212.158447265625,53.65470504760742,667.423095703125,107.27924346923828,2810.5,5,16.875808715820312,25.497766494750977,10.135974884033203,25678,GLOBALSTAR M044,1999-019C,PAYLOAD,GLOB,1999-04-15,Globalstar,LEO,10.614841465940117,0.03818233434604679,1,59730.29805226567,2.3004863557289355,2035.2428138135556,1718.940232907039,604.9708755098487,51.9962,1719.5898799967626,1730.418915487905,120.9872750179972,9.45472215444665,1.8465627431869507,3,59730.29348844917,59730.298433769014,spacetrack
287,20220601016,59731.38823379629,487.990478515625,270.3545837402344,64.40185546875,270.2686462402344,64.34555053710938,270.4162292480469,64.4422836303711,417.0879821777344,33.39133834838867,1127.25,3,15.317190170288086,22.947240829467773,21.485631942749023,45774,STARLINK-1485,2020-038AW,PAYLOAD,US,2020-06-13,Starlink,LEO,91.68342599290327,0.2849055200174462,1,59731.40192236079,-4.911574889032636,661.5846284111246,541.9584384693399,2188.545724459942,53.0561,546.1791069660821,548.2470158972246,95.5921299217173,5.50814235171072,2.3124914169311523,3,59731.40044827398,59731.40609699186,spacetrack
288,20220618010,59748.2121412037,428.1328125,205.634521484375,53.68050003051758,205.6019287109375,53.77970886230469,205.66360473632812,53.59196472167969,688.5433959960938,168.99105834960938,940.5,3,15.872125625610352,23.305522918701172,24.865209579467773,44909,BREEZE-KM R/B,2019-096E,ROCKET BODY,CIS,2019-12-26,Other,LEO,14.93975042902207,0.032038790857058075,1,59748.21472591662,-29.90113095100969,1511.2484938997172,1301.0143532224702,916.6252490625656,82.5217,1175.4722306952235,1509.7764782891218,112.52518990659453,6.811333718266988,1.7863224744796753,1,59748.2121412037,59748.21710242907,satchecker
289,20220620015,59750.199300925924,368.089599609375,203.0041961669922,50.95802307128906,202.92784118652344,51.038021087646484,203.10191345214844,50.855674743652344,765.9840698242188,148.98135375976562,2093.0,5,16.029050827026367,24.330974578857422,14.512330055236816,40287,CZ-2C R/B,2014-066B,ROCKET BODY,PRC,2014-10-27,Other,LEO,82.08753017765957,0.20528087438620446,0,59750.20589059553,-6.56369457783876,799.6483348580894,680.2868356541485,1771.4751532796356,97.9079,672.7089664713349,683.1335840123784,98.31115170791229,7.121426867598071,1.7732722759246826,2,59750.204017177435,59750.20827874282,spacetrack
290,20220622007,59752.15779861111,667.949951171875,190.43719482421875,51.570255279541016,190.34359741210938,51.51395797729492,190.53346252441406,51.62815856933594,591.1954345703125,45.940528869628906,1926.25,4,16.88788414001465,25.09966468811035,8.10409164428711,41885,CYGFM04,2016-078B,PAYLOAD,US,2016-12-15,Other,LEO,14.160890257221581,0.19999381188861776,1,59752.17984319252,-3.3774213334545493,622.0134424830866,508.10623638722245,2300.256292447084,34.9479,506.0959638357326,524.4310251513871,94.93138292728577,7.6065158337773315,1.8492344617843628,3,59752.17417391897,59752.18190828761,spacetrack
291,20220623006,59753.15682175926,367.9085388183594,188.4419708251953,50.00022888183594,188.37327575683594,50.1446418762207,188.4888153076172,49.90177536010742,914.2857666015625,162.99685668945312,1244.0,4,16.307361602783203,24.04441261291504,15.288132667541504,24795,IRIDIUM 5,1997-020D,PAYLOAD,US,1997-05-05,Iridium-NEXT,LEO,67.62582399510393,0.10684212738928522,1,59753.157561762695,1.746458382171113,622.1283237848601,528.3362549555659,2373.4959070295104,86.3985,528.2762068297598,721.4539641885303,97.2044008247526,6.517231968791087,1.3581483364105225,1,59753.15682175926,59753.16107811687,spacetrack
292,20220623011,59753.23845601852,487.3252868652344,217.35304260253906,49.92245864868164,217.31272888183594,50.02104187011719,217.39918518066406,49.80966567993164,786.906005859375,165.24591064453125,1908.0,5,17.206214904785156,25.40766143798828,5.663438320159912,22308,SL-8 R/B,1993-001B,ROCKET BODY,CIS,1993-01-12,Other,LEO,13.1552965526339,0.04572537597550763,1,59753.24986640791,-5.395720595726743,1165.0405995237857,976.9043342837849,1232.178981254439,82.9354,960.8730618924601,997.192456251897,104.67084220220343,8.5922669730632,2.282109498977661,2,59753.24455441044,59753.25019039677,spacetrack
293,20220623011,59753.23845601852,487.3252868652344,217.26483154296875,49.89263916015625,217.25157165527344,49.916404724121094,217.28091430664062,49.86381530761719,201.18019104003906,160.2291259765625,919.75,2,16.620731353759766,24.029905319213867,12.731206893920898,49192,ONEWEB-0322,2021-083G,PAYLOAD,UK,2021-09-14,OneWeb,LEO,26.630419235544878,0.14352963260341767,1,59753.24610514852,3.6493271643994376,1419.3650939268755,1207.1777777097786,991.9230624290162,87.896,1208.139121965508,1211.3882601850264,109.63318113336929,7.450001508427464,2.282109498977661,2,59753.24455441044,59753.25019039677,spacetrack
294,20220624016,59754.29382986111,367.6326599121094,237.67625427246094,50.451377868652344,237.63116455078125,50.514732360839844,237.7201385498047,50.38970947265625,494.14697265625,155.6217498779297,2170.5,4,16.72654914855957,25.067949295043945,7.284540176391602,20234,COSMOS 2040,1989-074C,PAYLOAD,CIS,1989-09-14,Cosmos,LEO,35.70075494811249,0.09333915875501475,1,59754.29636226027,-5.9207694932702,1642.4206013126475,1411.5996932727166,840.9010483787878,82.5861,1407.9399996784396,1416.7525921203614,114.0528557382883,8.667377022135602,1.979505181312561,1,59754.29382986111,59754.29807927422,spacetrack
295,20220625007,59755.15678009259,367.3491516113281,191.1576690673828,50.823848724365234,191.0969696044922,50.726539611816406,191.21786499023438,50.92037582397461,750.0200805664062,21.504518508911133,3453.5,8,14.184880256652832,23.030529022216797,62.103580474853516,50192,STARLINK-3259,2021-125AN,PAYLOAD,US,2021-12-18,Starlink,LEO,8.63546071140604,0.09604721765116508,1,59755.15810387185,0.15481566212838516,629.5180581910905,534.3854631797731,2394.141034437385,53.2159,538.4397679810454,541.0242831017886,95.4372781396437,5.4939452146916,1.9038149118423462,1,59755.15678009259,59755.161035290614,spacetrack
296,20220625011,59755.22675231482,427.7903137207031,215.0382080078125,50.8443489074707,214.96331787109375,50.96760177612305,215.12623596191406,50.699462890625,1033.8900146484375,159.01187133789062,2360.25,6,14.989190101623535,23.421585083007812,33.277042388916016,49210,ONEWEB-0344,2021-083AA,PAYLOAD,UK,2021-09-14,OneWeb,LEO,14.985227954588254,0.1667047671136288,1,59755.240219735606,1.6827961155795492,1439.6431600496765,1206.6946414678669,972.05137521076,87.8966,1208.1484428309304,1211.4051745792267,109.63346542711753,6.863652702793905,2.193542003631592,3,59755.23757522908,59755.24252861101,spacetrack
